412	1846	4187	1	[0.98 - 0.02 - 0.00 - 0.01]
413	4100	4178	4	[0.01 - 0.02 - 0.26 - 0.71]
414	3842	4173	1	[0.71 - 0.22 - 0.01 - 0.07]
415	4082	4170	4	[0.08 - 0.16 - 0.19 - 0.57]
416	3305	4167	1	[0.80 - 0.11 - 0.01 - 0.09]
417	3434	4166	1	[0.59 - 0.33 - 0.02 - 0.06]
418	4154	4159	1	[0.88 - 0.11 - 0.00 - 0.01]
419	2914	4161	1	[0.94 - 0.05 - 0.00 - 0.01]
420	4087	4158	4	[0.03 - 0.04 - 0.10 - 0.84]
421	1208	4154	4	[0.00 - 0.00 - 0.03 - 0.97]
422	2900	4152	1	[0.64 - 0.11 - 0.01 - 0.24]
423	4101	4151	4	[0.16 - 0.25 - 0.15 - 0.45]
424	3833	4147	2	[0.35 - 0.56 - 0.06 - 0.03]
425	3939	4143	1	[0.59 - 0.33 - 0.01 - 0.07]
426	4050	4136	4	[0.04 - 0.25 - 0.23 - 0.48]
427	2193	4135	3	[0.01 - 0.03 - 0.51 - 0.45]
428	3922	4137	4	[0.14 - 0.07 - 0.05 - 0.74]
429	2177	4133	1	[0.79 - 0.19 - 0.00 - 0.01]
430	2670	4122	1	[0.75 - 0.16 - 0.01 - 0.08]
431	4155	4121	4	[0.13 - 0.14 - 0.08 - 0.65]
432	3105	4115	1	[0.67 - 0.27 - 0.01 - 0.05]
433	2820	4105	1	[0.66 - 0.29 - 0.01 - 0.05]
434	2916	4103	1	[0.71 - 0.21 - 0.01 - 0.08]
435	3259	4101	4	[0.05 - 0.09 - 0.26 - 0.60]
436	3254	4099	4	[0.01 - 0.04 - 0.40 - 0.55]
437	3254	4093	4	[0.02 - 0.07 - 0.21 - 0.70]
438	2755	4101	1	[0.71 - 0.17 - 0.01 - 0.11]
439	4027	4049	4	[0.00 - 0.01 - 0.06 - 0.93]
440	4025	4091	3	[0.00 - 0.02 - 0.51 - 0.47]
441	4030	4073	4	[0.03 - 0.17 - 0.13 - 0.67]
442	4040	4060	4	[0.01 - 0.03 - 0.27 - 0.69]
443	3270	4092	4	[0.00 - 0.02 - 0.34 - 0.63]
444	3285	4086	4	[0.00 - 0.01 - 0.08 - 0.91]
445	4015	4078	4	[0.02 - 0.13 - 0.41 - 0.44]
446	4008	4078	4	[0.00 - 0.01 - 0.14 - 0.85]
447	3998	4067	3	[0.01 - 0.15 - 0.51 - 0.32]
448	4002	4063	3	[0.00 - 0.04 - 0.66 - 0.30]
449	3989	4083	4	[0.02 - 0.05 - 0.21 - 0.73]
450	4163	4082	4	[0.10 - 0.21 - 0.12 - 0.58]
451	4056	4075	4	[0.02 - 0.04 - 0.17 - 0.78]
452	3960	4068	4	[0.00 - 0.01 - 0.20 - 0.79]
453	3961	4074	3	[0.00 - 0.05 - 0.68 - 0.27]
454	3964	4073	3	[0.00 - 0.02 - 0.74 - 0.24]
455	4176	4080	2	[0.41 - 0.54 - 0.02 - 0.02]
456	4167	4071	4	[0.08 - 0.08 - 0.12 - 0.72]
457	4081	4046	4	[0.00 - 0.00 - 0.01 - 0.99]
458	3034	4041	4	[0.06 - 0.05 - 0.02 - 0.88]
459	2704	4041	1	[0.60 - 0.32 - 0.01 - 0.06]
460	2604	4038	1	[0.55 - 0.36 - 0.03 - 0.06]
461	4051	4037	4	[0.08 - 0.15 - 0.33 - 0.44]
462	4047	4030	4	[0.00 - 0.00 - 0.16 - 0.84]
463	4040	4036	4	[0.00 - 0.00 - 0.07 - 0.93]
464	3918	4038	1	[0.71 - 0.21 - 0.01 - 0.07]
465	2006	4037	4	[0.00 - 0.00 - 0.01 - 0.99]
466	3503	4037	1	[0.64 - 0.16 - 0.01 - 0.19]
467	4082	4033	3	[0.00 - 0.04 - 0.52 - 0.44]
468	3896	4030	1	[0.77 - 0.19 - 0.00 - 0.04]
469	3044	4031	1	[0.44 - 0.18 - 0.03 - 0.35]
470	4068	4025	4	[0.00 - 0.01 - 0.14 - 0.85]
471	3989	4023	3	[0.00 - 0.05 - 0.83 - 0.11]
472	4024	4016	4	[0.00 - 0.01 - 0.13 - 0.85]
473	4013	4016	3	[0.02 - 0.32 - 0.55 - 0.11]
474	4107	4023	4	[0.01 - 0.02 - 0.04 - 0.94]
475	4190	4024	4	[0.04 - 0.14 - 0.10 - 0.72]
476	3615	4021	3	[0.05 - 0.07 - 0.51 - 0.37]
477	4061	4020	4	[0.01 - 0.02 - 0.06 - 0.90]
478	4042	4029	4	[0.01 - 0.04 - 0.24 - 0.71]
479	2814	4018	4	[0.11 - 0.17 - 0.12 - 0.60]
480	2745	4016	4	[0.00 - 0.00 - 0.04 - 0.96]
481	2435	4014	1	[0.97 - 0.03 - 0.00 - 0.01]
482	2222	4013	3	[0.05 - 0.15 - 0.40 - 0.40]
483	1197	4014	1	[0.93 - 0.05 - 0.00 - 0.02]
484	3897	4012	1	[0.69 - 0.28 - 0.01 - 0.03]
485	2967	4007	4	[0.00 - 0.02 - 0.14 - 0.84]
486	2972	4005	4	[0.00 - 0.01 - 0.05 - 0.94]
487	3287	4003	1	[0.97 - 0.03 - 0.00 - 0.00]
488	3076	4006	4	[0.08 - 0.15 - 0.09 - 0.68]
489	2230	4007	4	[0.01 - 0.13 - 0.11 - 0.75]
490	3240	4002	1	[0.96 - 0.04 - 0.00 - 0.01]
491	2539	4002	1	[0.70 - 0.28 - 0.01 - 0.01]
492	4156	4001	4	[0.03 - 0.05 - 0.06 - 0.86]
493	4147	4000	4	[0.01 - 0.05 - 0.14 - 0.81]
494	2933	3998	1	[0.73 - 0.19 - 0.01 - 0.07]
495	2145	3998	4	[0.24 - 0.30 - 0.09 - 0.36]
496	2967	3995	4	[0.00 - 0.01 - 0.03 - 0.96]
497	2162	3997	4	[0.04 - 0.09 - 0.16 - 0.71]
498	2864	3995	4	[0.00 - 0.00 - 0.05 - 0.95]
499	2990	3990	4	[0.00 - 0.01 - 0.14 - 0.84]
500	2990	3981	2	[0.26 - 0.59 - 0.07 - 0.07]
501	3479	3989	3	[0.02 - 0.21 - 0.54 - 0.23]
502	2228	3991	4	[0.00 - 0.02 - 0.21 - 0.76]
503	1881	3991	4	[0.13 - 0.20 - 0.25 - 0.42]
504	3074	3989	4	[0.02 - 0.12 - 0.20 - 0.65]
505	2742	3990	4	[0.01 - 0.02 - 0.13 - 0.84]
506	2750	3988	4	[0.00 - 0.01 - 0.31 - 0.69]
507	2759	3983	3	[0.00 - 0.07 - 0.52 - 0.41]
508	2958	3988	4	[0.00 - 0.00 - 0.04 - 0.96]
509	2648	3987	1	[0.64 - 0.22 - 0.01 - 0.13]
510	4145	3984	4	[0.00 - 0.01 - 0.28 - 0.71]
511	2844	3983	4	[0.00 - 0.00 - 0.06 - 0.94]
512	2930	3975	4	[0.00 - 0.00 - 0.03 - 0.97]
513	2930	3981	4	[0.00 - 0.00 - 0.03 - 0.97]
514	4087	3978	3	[0.00 - 0.02 - 0.60 - 0.38]
515	3371	3978	4	[0.01 - 0.03 - 0.10 - 0.87]
516	2243	3980	4	[0.02 - 0.04 - 0.47 - 0.48]
517	4302	3979	1	[0.71 - 0.25 - 0.01 - 0.04]
518	2167	3979	1	[0.74 - 0.20 - 0.01 - 0.06]
519	1932	3976	4	[0.01 - 0.07 - 0.12 - 0.80]
520	1845	3977	1	[0.48 - 0.45 - 0.02 - 0.05]
521	4194	3974	4	[0.00 - 0.01 - 0.31 - 0.67]
522	4097	3975	4	[0.00 - 0.02 - 0.14 - 0.84]
523	1816	3973	4	[0.01 - 0.02 - 0.13 - 0.84]
524	1826	3972	4	[0.01 - 0.05 - 0.37 - 0.56]
525	1823	3972	3	[0.00 - 0.08 - 0.65 - 0.27]
526	4081	3973	4	[0.01 - 0.02 - 0.13 - 0.84]
527	2342	3973	1	[0.95 - 0.04 - 0.00 - 0.01]
528	3093	3972	4	[0.05 - 0.09 - 0.09 - 0.77]
529	1889	3971	3	[0.00 - 0.05 - 0.55 - 0.40]
530	3039	3972	4	[0.00 - 0.03 - 0.09 - 0.87]
531	2911	3965	4	[0.00 - 0.01 - 0.07 - 0.92]
532	2680	3968	4	[0.09 - 0.09 - 0.06 - 0.77]
533	3020	3964	2	[0.18 - 0.56 - 0.15 - 0.11]
534	3016	3954	3	[0.02 - 0.10 - 0.60 - 0.28]
535	3017	3950	3	[0.00 - 0.04 - 0.58 - 0.38]
536	2988	3963	4	[0.33 - 0.21 - 0.07 - 0.39]
537	2994	3961	4	[0.00 - 0.01 - 0.18 - 0.81]
538	4075	3960	4	[0.28 - 0.28 - 0.08 - 0.35]
539	3054	3962	4	[0.00 - 0.01 - 0.04 - 0.95]
540	2963	3961	4	[0.00 - 0.00 - 0.05 - 0.95]
541	2869	3959	4	[0.00 - 0.04 - 0.22 - 0.74]
542	2853	3961	4	[0.00 - 0.00 - 0.03 - 0.97]
543	2816	3953	4	[0.00 - 0.01 - 0.05 - 0.94]
544	2836	3956	4	[0.00 - 0.01 - 0.20 - 0.79]
545	2844	3952	4	[0.15 - 0.33 - 0.09 - 0.43]
546	2849	3944	1	[0.85 - 0.14 - 0.00 - 0.00]
547	4126	3955	1	[0.93 - 0.07 - 0.00 - 0.01]
548	2930	3960	4	[0.01 - 0.02 - 0.10 - 0.87]
549	3436	3957	4	[0.01 - 0.04 - 0.31 - 0.64]
550	3134	3955	4	[0.19 - 0.27 - 0.10 - 0.43]
551	2716	3943	4	[0.00 - 0.02 - 0.18 - 0.80]
552	2714	3955	4	[0.00 - 0.03 - 0.09 - 0.87]
553	2721	3950	1	[0.95 - 0.05 - 0.00 - 0.00]
554	2727	3949	2	[0.20 - 0.35 - 0.13 - 0.32]
555	3238	3951	4	[0.01 - 0.02 - 0.25 - 0.72]
556	2876	3940	2	[0.20 - 0.70 - 0.04 - 0.06]
557	2890	3929	4	[0.00 - 0.02 - 0.35 - 0.63]
558	2898	3939	4	[0.00 - 0.01 - 0.23 - 0.75]
559	2890	3952	4	[0.00 - 0.01 - 0.14 - 0.85]
560	2886	3945	4	[0.00 - 0.01 - 0.14 - 0.85]
561	2785	3951	4	[0.00 - 0.01 - 0.06 - 0.93]
562	2461	3949	1	[0.96 - 0.03 - 0.00 - 0.00]
563	4063	3941	4	[0.00 - 0.01 - 0.09 - 0.89]
564	4071	3946	4	[0.01 - 0.01 - 0.27 - 0.71]
565	3055	3947	4	[0.19 - 0.15 - 0.04 - 0.62]
566	1991	3946	1	[0.87 - 0.10 - 0.00 - 0.03]
567	4199	3943	4	[0.03 - 0.05 - 0.20 - 0.73]
568	3030	3940	4	[0.00 - 0.01 - 0.07 - 0.92]
569	2970	3943	4	[0.01 - 0.02 - 0.09 - 0.88]
570	4161	3943	4	[0.01 - 0.05 - 0.13 - 0.81]
571	2681	3939	1	[0.93 - 0.05 - 0.00 - 0.02]
572	2680	3934	4	[0.00 - 0.01 - 0.06 - 0.93]
573	2529	3941	1	[0.73 - 0.14 - 0.01 - 0.12]
574	1770	3937	4	[0.15 - 0.20 - 0.16 - 0.49]
575	2834	3939	4	[0.01 - 0.02 - 0.06 - 0.91]
576	4093	3937	4	[0.01 - 0.01 - 0.06 - 0.92]
577	3445	3935	4	[0.01 - 0.02 - 0.30 - 0.68]
578	3037	3928	4	[0.00 - 0.01 - 0.07 - 0.92]
579	3047	3932	4	[0.00 - 0.01 - 0.08 - 0.91]
580	3047	3929	4	[0.00 - 0.02 - 0.10 - 0.88]
581	2601	3934	1	[0.68 - 0.18 - 0.02 - 0.12]
582	3160	3932	4	[0.01 - 0.04 - 0.10 - 0.85]
583	4170	3932	4	[0.01 - 0.04 - 0.15 - 0.80]
584	3079	3928	4	[0.00 - 0.01 - 0.12 - 0.86]
585	2666	3930	4	[0.00 - 0.01 - 0.07 - 0.92]
586	4136	3929	4	[0.00 - 0.01 - 0.11 - 0.88]
587	3144	3927	4	[0.03 - 0.11 - 0.07 - 0.79]
588	3108	3924	4	[0.01 - 0.02 - 0.15 - 0.82]
589	2785	3926	1	[0.45 - 0.42 - 0.05 - 0.09]
590	2908	3926	4	[0.00 - 0.00 - 0.05 - 0.94]
591	3024	3926	4	[0.00 - 0.00 - 0.04 - 0.95]
592	1833	3925	1	[0.43 - 0.23 - 0.08 - 0.26]
593	3066	3923	4	[0.01 - 0.04 - 0.29 - 0.66]
594	3090	3911	1	[0.59 - 0.38 - 0.01 - 0.02]
595	3087	3902	4	[0.00 - 0.00 - 0.15 - 0.85]
596	3082	3890	4	[0.01 - 0.04 - 0.32 - 0.63]
597	3078	3889	4	[0.00 - 0.01 - 0.06 - 0.93]
598	2510	3925	1	[0.98 - 0.02 - 0.00 - 0.00]
599	2418	3923	4	[0.01 - 0.04 - 0.40 - 0.55]
600	2421	3921	4	[0.00 - 0.01 - 0.32 - 0.67]
601	4071	3916	2	[0.41 - 0.54 - 0.03 - 0.02]
602	4033	3910	4	[0.01 - 0.07 - 0.28 - 0.63]
603	4043	3896	4	[0.01 - 0.01 - 0.13 - 0.85]
604	4042	3910	3	[0.01 - 0.28 - 0.63 - 0.07]
605	4055	3908	3	[0.01 - 0.09 - 0.74 - 0.16]
606	4226	3910	4	[0.00 - 0.01 - 0.15 - 0.84]
607	2969	3922	4	[0.00 - 0.01 - 0.05 - 0.94]
608	2794	3918	4	[0.00 - 0.00 - 0.06 - 0.94]
609	2576	3917	4	[0.03 - 0.02 - 0.10 - 0.85]
610	1500	3913	1	[0.99 - 0.01 - 0.00 - 0.00]
611	2898	3917	4	[0.00 - 0.00 - 0.05 - 0.95]
612	2261	3916	1	[0.46 - 0.36 - 0.04 - 0.14]
613	2169	3917	1	[0.42 - 0.21 - 0.02 - 0.36]
614	2909	3912	4	[0.00 - 0.00 - 0.02 - 0.97]
615	2914	3910	4	[0.00 - 0.00 - 0.06 - 0.94]
616	2568	3908	1	[0.98 - 0.01 - 0.00 - 0.01]
617	2953	3911	4	[0.00 - 0.01 - 0.15 - 0.84]
618	2723	3909	4	[0.00 - 0.01 - 0.10 - 0.89]
619	2726	3904	4	[0.00 - 0.01 - 0.11 - 0.88]
620	2720	3902	4	[0.00 - 0.04 - 0.44 - 0.52]
621	2714	3900	4	[0.01 - 0.05 - 0.19 - 0.76]
622	2590	3909	4	[0.01 - 0.04 - 0.13 - 0.82]
623	3690	3908	1	[0.62 - 0.13 - 0.01 - 0.24]
624	4140	3907	4	[0.00 - 0.03 - 0.19 - 0.78]
625	2610	3903	4	[0.00 - 0.03 - 0.08 - 0.89]
626	3010	3904	4	[0.03 - 0.08 - 0.09 - 0.80]
627	3050	3895	4	[0.00 - 0.02 - 0.20 - 0.78]
628	3055	3887	4	[0.00 - 0.01 - 0.15 - 0.83]
629	3055	3902	4	[0.06 - 0.19 - 0.31 - 0.45]
630	3059	3894	4	[0.00 - 0.01 - 0.30 - 0.68]
631	3064	3890	4	[0.01 - 0.06 - 0.40 - 0.53]
632	2987	3904	4	[0.05 - 0.06 - 0.04 - 0.84]
633	2622	3903	4	[0.00 - 0.01 - 0.04 - 0.95]
634	3174	3901	4	[0.03 - 0.02 - 0.09 - 0.87]
635	4226	3901	4	[0.00 - 0.01 - 0.09 - 0.90]
636	3002	3898	2	[0.02 - 0.37 - 0.31 - 0.30]
637	2796	3866	4	[0.06 - 0.21 - 0.11 - 0.61]
638	2805	3893	3	[0.01 - 0.33 - 0.53 - 0.12]
639	2793	3889	4	[0.00 - 0.00 - 0.14 - 0.85]
640	2791	3879	3	[0.00 - 0.17 - 0.74 - 0.08]
641	1040	3897	1	[0.91 - 0.08 - 0.00 - 0.01]
642	2655	3895	4	[0.02 - 0.04 - 0.07 - 0.88]
643	4115	3894	4	[0.00 - 0.05 - 0.16 - 0.78]
644	3008	3892	4	[0.05 - 0.07 - 0.07 - 0.82]
645	2578	3891	1	[0.46 - 0.42 - 0.03 - 0.09]
646	2613	3891	2	[0.26 - 0.36 - 0.09 - 0.29]
647	3117	3884	4	[0.00 - 0.01 - 0.09 - 0.90]
648	3103	3887	3	[0.02 - 0.18 - 0.59 - 0.21]
649	3099	3879	2	[0.28 - 0.40 - 0.17 - 0.15]
650	3536	3890	4	[0.08 - 0.20 - 0.17 - 0.55]
651	3200	3860	4	[0.00 - 0.01 - 0.06 - 0.92]
652	3176	3849	4	[0.00 - 0.01 - 0.25 - 0.73]
653	3168	3866	4	[0.01 - 0.02 - 0.15 - 0.82]
654	2645	3888	4	[0.00 - 0.02 - 0.25 - 0.73]
655	2950	3885	1	[0.63 - 0.29 - 0.02 - 0.06]
656	2390	3887	1	[0.52 - 0.41 - 0.02 - 0.06]
657	4283	3882	1	[0.98 - 0.02 - 0.00 - 0.00]
658	2352	3883	4	[0.23 - 0.19 - 0.12 - 0.46]
659	3141	3884	4	[0.00 - 0.01 - 0.05 - 0.95]
660	3126	3881	2	[0.07 - 0.50 - 0.21 - 0.21]
661	4116	3876	4	[0.00 - 0.01 - 0.10 - 0.88]
662	2745	3877	2	[0.33 - 0.53 - 0.06 - 0.08]
663	2665	3870	1	[0.89 - 0.09 - 0.00 - 0.01]
664	2669	3867	4	[0.02 - 0.02 - 0.07 - 0.89]
665	2647	3877	1	[0.97 - 0.03 - 0.00 - 0.00]
666	3622	3875	4	[0.00 - 0.01 - 0.24 - 0.75]
667	3633	3874	4	[0.00 - 0.01 - 0.24 - 0.75]
668	3624	3870	4	[0.00 - 0.02 - 0.18 - 0.80]
669	3619	3867	4	[0.01 - 0.02 - 0.15 - 0.82]
670	3635	3869	4	[0.00 - 0.02 - 0.19 - 0.79]
671	3630	3865	4	[0.00 - 0.02 - 0.25 - 0.73]
672	3625	3864	4	[0.00 - 0.00 - 0.11 - 0.88]
673	3197	3877	4	[0.00 - 0.00 - 0.02 - 0.98]
674	4401	3876	1	[0.76 - 0.21 - 0.00 - 0.02]
675	4179	3876	4	[0.08 - 0.10 - 0.11 - 0.71]
676	2523	3873	1	[0.92 - 0.06 - 0.00 - 0.02]
677	2964	3868	4	[0.01 - 0.08 - 0.40 - 0.51]
678	2970	3869	4	[0.12 - 0.11 - 0.08 - 0.69]
679	3358	3871	1	[0.95 - 0.04 - 0.00 - 0.01]
680	2689	3870	4	[0.01 - 0.08 - 0.30 - 0.61]
681	3053	3871	4	[0.00 - 0.02 - 0.14 - 0.84]
682	4045	3869	4	[0.01 - 0.08 - 0.22 - 0.70]
683	2154	3868	4	[0.03 - 0.20 - 0.29 - 0.48]
684	4351	3865	1	[0.82 - 0.16 - 0.00 - 0.02]
685	3520	3858	4	[0.00 - 0.01 - 0.04 - 0.95]
686	3323	3866	4	[0.07 - 0.11 - 0.11 - 0.71]
687	3082	3859	4	[0.00 - 0.01 - 0.12 - 0.88]
688	3001	3860	4	[0.00 - 0.01 - 0.19 - 0.81]
689	3009	3859	4	[0.00 - 0.02 - 0.16 - 0.82]
690	3006	3854	4	[0.00 - 0.01 - 0.28 - 0.71]
691	3005	3846	3	[0.01 - 0.13 - 0.64 - 0.22]
692	2876	3862	1	[0.89 - 0.09 - 0.00 - 0.02]
693	2925	3858	4	[0.05 - 0.15 - 0.23 - 0.57]
694	2545	3857	4	[0.00 - 0.01 - 0.23 - 0.75]
695	2537	3849	3	[0.02 - 0.20 - 0.68 - 0.11]
696	4268	3855	4	[0.16 - 0.29 - 0.14 - 0.41]
697	3546	3850	4	[0.01 - 0.03 - 0.21 - 0.74]
698	3245	3855	4	[0.25 - 0.22 - 0.04 - 0.50]
699	3656	3858	4	[0.08 - 0.13 - 0.26 - 0.53]
700	2517	3851	1	[0.83 - 0.13 - 0.00 - 0.03]
701	4094	3853	4	[0.00 - 0.00 - 0.04 - 0.96]
702	4008	3854	4	[0.08 - 0.27 - 0.06 - 0.58]
703	4357	3852	1	[0.82 - 0.15 - 0.00 - 0.03]
704	3018	3847	4	[0.01 - 0.03 - 0.24 - 0.73]
705	4131	3849	4	[0.00 - 0.01 - 0.12 - 0.87]
706	3081	3850	4	[0.00 - 0.00 - 0.07 - 0.93]
707	2949	3843	4	[0.01 - 0.07 - 0.40 - 0.53]
708	3306	3842	4	[0.01 - 0.02 - 0.14 - 0.84]
709	2108	3846	4	[0.05 - 0.04 - 0.20 - 0.70]
710	2111	3840	4	[0.05 - 0.37 - 0.18 - 0.40]
711	2104	3840	2	[0.15 - 0.55 - 0.14 - 0.16]
712	2105	3834	3	[0.03 - 0.19 - 0.47 - 0.31]
713	2588	3841	4	[0.00 - 0.03 - 0.17 - 0.80]
714	2680	3842	4	[0.06 - 0.21 - 0.19 - 0.55]
715	2671	3841	2	[0.28 - 0.43 - 0.06 - 0.23]
716	3055	3839	3	[0.04 - 0.26 - 0.44 - 0.26]
717	2213	3840	2	[0.22 - 0.40 - 0.08 - 0.31]
718	2850	3839	4	[0.19 - 0.32 - 0.10 - 0.39]
719	2460	3839	4	[0.20 - 0.20 - 0.05 - 0.55]
720	2263	3840	2	[0.17 - 0.52 - 0.16 - 0.15]
721	3133	3834	4	[0.00 - 0.00 - 0.08 - 0.92]
722	2063	3832	3	[0.01 - 0.05 - 0.51 - 0.43]
723	2054	3827	3	[0.01 - 0.06 - 0.63 - 0.30]
724	4072	3833	3	[0.00 - 0.02 - 0.65 - 0.33]
725	4071	3830	3	[0.00 - 0.02 - 0.52 - 0.47]
726	4139	3831	4	[0.00 - 0.00 - 0.12 - 0.88]
727	4019	3836	3	[0.09 - 0.30 - 0.38 - 0.24]
728	2206	3834	1	[0.93 - 0.07 - 0.00 - 0.01]
729	3156	3834	4	[0.00 - 0.01 - 0.20 - 0.79]
730	2808	3832	4	[0.02 - 0.06 - 0.04 - 0.88]
731	4156	3838	1	[0.96 - 0.04 - 0.00 - 0.00]
732	3289	3830	4	[0.00 - 0.03 - 0.27 - 0.69]
733	3075	3819	4	[0.01 - 0.05 - 0.32 - 0.62]
734	2955	3810	4	[0.01 - 0.03 - 0.05 - 0.91]
735	2952	3824	4	[0.07 - 0.07 - 0.09 - 0.76]
736	3355	3822	4	[0.00 - 0.00 - 0.05 - 0.95]
737	3356	3811	3	[0.01 - 0.18 - 0.69 - 0.12]
738	3359	3800	4	[0.00 - 0.01 - 0.31 - 0.67]
739	3104	3821	1	[0.92 - 0.07 - 0.00 - 0.01]
740	3139	3824	4	[0.00 - 0.00 - 0.02 - 0.98]
741	2479	3823	4	[0.01 - 0.03 - 0.06 - 0.90]
742	2409	3825	4	[0.19 - 0.16 - 0.05 - 0.61]
743	2885	3822	4	[0.01 - 0.04 - 0.14 - 0.80]
744	4205	3818	4	[0.02 - 0.13 - 0.37 - 0.48]
745	4198	3803	4	[0.00 - 0.00 - 0.07 - 0.93]
746	2745	3818	4	[0.23 - 0.17 - 0.07 - 0.53]
747	4176	3813	4	[0.00 - 0.01 - 0.04 - 0.94]
748	4063	3817	4	[0.00 - 0.01 - 0.11 - 0.89]
749	3824	3820	4	[0.01 - 0.06 - 0.41 - 0.52]
750	4244	3810	4	[0.01 - 0.06 - 0.30 - 0.63]
751	4024	3813	1	[0.46 - 0.37 - 0.07 - 0.10]
752	3823	3812	4	[0.10 - 0.33 - 0.20 - 0.37]
753	3410	3813	4	[0.00 - 0.03 - 0.31 - 0.65]
754	3417	3812	4	[0.04 - 0.16 - 0.33 - 0.47]
755	4218	3805	4	[0.00 - 0.03 - 0.38 - 0.59]
756	3124	3812	4	[0.00 - 0.00 - 0.04 - 0.96]
757	2672	3803	4	[0.02 - 0.06 - 0.29 - 0.62]
758	4161	3808	4	[0.00 - 0.03 - 0.05 - 0.92]
759	4058	3808	4	[0.00 - 0.00 - 0.02 - 0.97]
760	4052	3807	4	[0.00 - 0.01 - 0.19 - 0.80]
761	2859	3806	1	[0.74 - 0.25 - 0.00 - 0.01]
762	2704	3798	4	[0.03 - 0.09 - 0.17 - 0.71]
763	2045	3806	1	[0.72 - 0.26 - 0.01 - 0.01]
764	2741	3804	2	[0.04 - 0.34 - 0.29 - 0.33]
765	3333	3802	1	[0.48 - 0.39 - 0.04 - 0.09]
766	4150	3794	4	[0.01 - 0.11 - 0.31 - 0.57]
767	2336	3803	4	[0.02 - 0.08 - 0.12 - 0.77]
768	4079	3802	4	[0.00 - 0.00 - 0.06 - 0.94]
769	2192	3800	2	[0.26 - 0.67 - 0.05 - 0.02]
770	4108	3803	4	[0.00 - 0.01 - 0.15 - 0.84]
771	4107	3798	4	[0.00 - 0.01 - 0.21 - 0.78]
772	3027	3801	1	[0.52 - 0.19 - 0.04 - 0.25]
773	3441	3798	1	[0.83 - 0.14 - 0.01 - 0.03]
774	2399	3799	4	[0.00 - 0.04 - 0.30 - 0.66]
775	4236	3801	4	[0.00 - 0.01 - 0.11 - 0.87]
776	2089	3799	4	[0.09 - 0.17 - 0.09 - 0.65]
777	4067	3800	4	[0.00 - 0.01 - 0.13 - 0.86]
778	1761	3798	3	[0.02 - 0.07 - 0.46 - 0.44]
779	2693	3798	4	[0.06 - 0.07 - 0.06 - 0.81]
780	4054	3797	4	[0.00 - 0.01 - 0.12 - 0.87]
781	3116	3796	4	[0.00 - 0.01 - 0.05 - 0.94]
782	2972	3796	4	[0.39 - 0.12 - 0.02 - 0.46]
783	2366	3790	2	[0.13 - 0.39 - 0.17 - 0.31]
784	4024	3790	2	[0.05 - 0.38 - 0.35 - 0.22]
785	4357	3783	1	[0.99 - 0.01 - 0.00 - 0.00]
786	4121	3785	4	[0.00 - 0.02 - 0.49 - 0.49]
787	4187	3728	4	[0.00 - 0.01 - 0.22 - 0.77]
788	4166	3739	3	[0.00 - 0.08 - 0.64 - 0.28]
789	4215	3766	4	[0.01 - 0.03 - 0.06 - 0.91]
790	4193	3776	1	[0.83 - 0.14 - 0.00 - 0.03]
791	4194	3764	4	[0.01 - 0.20 - 0.35 - 0.44]
792	4186	3756	1	[0.65 - 0.28 - 0.03 - 0.04]
793	4194	3755	2	[0.01 - 0.49 - 0.39 - 0.12]
794	2456	3783	4	[0.02 - 0.16 - 0.28 - 0.54]
795	4047	3779	3	[0.01 - 0.03 - 0.51 - 0.45]
796	1858	3782	1	[0.89 - 0.09 - 0.00 - 0.02]
797	4068	3779	4	[0.00 - 0.01 - 0.09 - 0.90]
798	1805	3774	3	[0.00 - 0.02 - 0.54 - 0.45]
799	4100	3763	4	[0.00 - 0.01 - 0.16 - 0.84]
800	4084	3765	4	[0.00 - 0.01 - 0.16 - 0.82]
801	4079	3770	3	[0.01 - 0.23 - 0.71 - 0.05]
802	4080	3765	4	[0.00 - 0.03 - 0.33 - 0.65]
803	3239	3776	4	[0.00 - 0.01 - 0.36 - 0.63]
804	3238	3773	4	[0.00 - 0.02 - 0.38 - 0.60]
805	2321	3776	1	[0.64 - 0.27 - 0.01 - 0.07]
806	3347	3752	3	[0.00 - 0.09 - 0.59 - 0.31]
807	3347	3767	3	[0.00 - 0.15 - 0.72 - 0.12]
808	3351	3763	4	[0.01 - 0.04 - 0.46 - 0.50]
809	2566	3768	4	[0.03 - 0.10 - 0.27 - 0.60]
810	2569	3766	4	[0.01 - 0.04 - 0.19 - 0.76]
811	2933	3768	4	[0.01 - 0.01 - 0.04 - 0.94]
812	2520	3767	4	[0.19 - 0.30 - 0.20 - 0.32]
813	1794	3767	4	[0.00 - 0.01 - 0.10 - 0.90]
814	3601	3764	1	[0.74 - 0.20 - 0.01 - 0.05]
815	2485	3764	4	[0.06 - 0.10 - 0.12 - 0.73]
816	3423	3763	4	[0.00 - 0.01 - 0.19 - 0.80]
817	3420	3755	4	[0.00 - 0.00 - 0.16 - 0.84]
818	4139	3760	4	[0.00 - 0.02 - 0.39 - 0.58]
819	4137	3758	4	[0.00 - 0.04 - 0.43 - 0.54]
820	4113	3757	4	[0.00 - 0.03 - 0.27 - 0.70]
821	4063	3762	4	[0.01 - 0.01 - 0.08 - 0.91]
822	1804	3759	4	[0.00 - 0.00 - 0.11 - 0.88]
