        15    3073.292    5594.466    65.00211   -54.91045    21.43600     0.08000    21.63900     0.09800    23.10900     0.07300    23.03600     0.04800    22.37900     0.06400     1.69800   9.000e+06   9.000e+06   9.000e+06   4.993e+03   5.516e+03   4.500e+03     0.05000     0.08000     0.02000     0.02405     0.29655    -0.05635    -0.07105     0.09995     4.09766     0.00644         5         3.0         6         4.0         3.0         0.0         3.0
        16    2884.483    5561.501    65.00573   -54.91081    24.22400     0.31800    23.68100     0.19000    23.95000     0.09400    23.00700     0.04800    21.45700     0.05700     1.71800   1.000e+07   2.000e+07   9.000e+06   5.946e+04   1.476e+05   4.765e+04     0.89000     1.00000     0.84000    -0.00834    -0.03274    -0.01344     0.01936    -0.01774     0.10342     0.95809         5         3.0         3         3.0         1.0         0.0         0.0
        17    2667.669    5490.000    65.00988   -54.91160    22.68100     0.10600    22.80900     0.11200    23.38700     0.07100    23.32300     0.04400    23.00300     0.07400     1.43000   4.000e+07   4.000e+07   6.000e+06   1.531e+04   1.686e+04   3.952e+03     0.16000     0.35000     0.12000     0.04454     0.03144     0.01954    -0.03646     0.05884     0.54317     0.65272         5         1.0         0         0.0         1.0         0.0         0.0
        18    3186.552    5482.264    64.99995   -54.91168    24.47800     0.34700    25.14600     0.63200    24.64600     0.12800    24.11900     0.06200    22.92000     0.06700     1.47600   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        19    3288.000    5472.860    64.99800   -54.91179    21.72200     0.07600    22.12800     0.09800    23.46300     0.07200    23.52200     0.05300    23.46700     0.09200     1.70300   1.000e+06   1.000e+06   1.000e+06   3.380e+03   3.775e+03   2.900e+03     0.20000     0.23000     0.16000     0.15096    -0.07144    -0.08334    -0.03974     0.23266     3.73936     0.01060         5         2.0         0         0.0         2.0         0.0         0.0
        20    3544.246    5468.000    64.99310   -54.91184    22.22300     0.09800    22.86000     0.14300    24.51000     0.13200    23.89200     0.05200    20.21400     0.05400     1.49500   1.400e+10   1.400e+10   1.300e+10   3.973e+07   3.973e+07   3.867e+07     1.50000     1.50000     1.49000     8.07007     5.27737     1.45137    -0.19723     0.44867    93.24478     0.00000         5         4.0         3         4.0         2.0         0.0         0.0
        21    3078.000    5434.710    65.00202   -54.91220    23.24300     0.15000    23.20000     0.13100    23.78400     0.09400    23.66300     0.05100    23.16700     0.07400     1.60100   3.000e+07   3.000e+07   1.300e+07   1.279e+04   1.444e+04   6.563e+03     0.25000     0.29000     0.21000    -0.06669     0.03771     0.06261    -0.01499     0.00301     0.26613     0.84985         5         1.0         1         0.0         1.0         1.0         0.0
        22    2906.882    5426.000    65.00529   -54.91230    25.71400     0.80200    26.21900     1.29200    24.53300     0.09400    23.94300     0.05800    22.78100     0.06700     1.57900   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        23    2419.000    5424.000    65.01464   -54.91232    99.99900    99.99900    25.29300     0.80700    20.82800     0.05900    26.14100     0.21900    20.04100     0.05400     1.47400   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000         0         0.0         0         0.0         0.0         0.0         0.0
        24    3167.000    5400.000    65.00032   -54.91259    21.83800     0.08100    22.38500     0.11200    23.71600     0.09800    23.64300     0.05500    23.39300     0.08200     2.09400   1.500e+07   1.500e+07   9.000e+06   4.042e+03   4.177e+03   2.283e+03     0.00000     0.01000     0.00000     0.16518     0.10738    -0.14632     0.00948    -0.07222     2.60829     0.04977         5         4.0         1         0.0         3.0         4.0         0.0
